step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,first_completion_step,event,cause,potential,alignment,alive,patience,stall,coins,kills,win,time,death,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,grid_dijkstra_mean,grid_dijkstra_std,grid_dijkstra_min,grid_dijkstra_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
13332,0.0019563306,SPRINT_R+JUMP,Mario1-1,0,5.128298611111114,10.074479166666668,0.9114583333333329,-11.181250000000006,189.87171599650551,-1,,,0.0014863306581973988,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13354,0.0019735687,IDLE,Mario1-1,0,5.141319444444447,9.899409722222224,0.7812499999999996,-10.504166666666672,189.85870720275244,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13376,0.0019735687,IDLE+JUMP,Mario1-1,0,5.152170138888891,9.734270833333335,0.6510416666666662,-9.908333333333339,189.8480158309889,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13398,0.0019735687,SPRINT_R+JUMP,Mario1-1,0,5.166970486111113,9.579062500000001,0.8880208333333328,-9.312500000000005,189.83349620865098,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13420,0.0019735687,IDLE,Mario1-1,0,5.179600694444447,9.43513888888889,0.7578124999999994,-8.635416666666671,189.8208980549117,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13442,0.0019735687,IDLE+JUMP,Mario1-1,0,5.190060763888891,9.3025,0.6276041666666661,-7.958333333333338,189.81018028300323,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13464,0.0019735687,RIGHT,Mario1-1,0,5.204427083333335,9.181145833333334,0.8619791666666661,-7.281250000000005,189.79565936179537,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13486,0.0019735687,LEFT+JUMP,Mario1-1,0,5.214887152777779,9.071076388888889,0.6276041666666661,-6.604166666666672,189.78512615662464,-1,,,0.0015035685896873541,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13508,0.0019908065,LEFT,Mario1-1,0,5.221440972222223,8.972291666666667,0.3932291666666661,-5.927083333333339,189.77856105053456,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13530,0.0019908065,LEFT,Mario1-1,0,5.224088541666667,8.884791666666667,0.15885416666666607,-5.250000000000006,189.77594642841657,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13552,0.0019908065,IDLE,Mario1-1,0,5.224565972222223,8.80857638888889,0.028645833333332732,-4.572916666666673,189.77553057080445,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13574,0.0019908065,LEFT,Mario1-1,0,5.221137152777779,8.743645833333334,-0.20572916666666727,-3.8958333333333397,189.7790359893409,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13596,0.0019908065,LEFT+JUMP,Mario1-1,0,5.213802083333334,8.69,-0.4401041666666673,-3.218750000000006,189.78645109613112,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13618,0.0019908065,RIGHT+JUMP,Mario1-1,0,5.21037326388889,8.647638888888888,-0.2057291666666673,-2.5416666666666727,189.7899538305044,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13640,0.0019908065,SPRINT_L+JUMP,Mario1-1,0,5.202994791666668,8.616562499999999,-0.4427083333333339,-1.8645833333333393,189.79739252784407,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13662,0.0019908065,IDLE,Mario1-1,0,5.197786458333335,8.596770833333332,-0.31250000000000056,-1.1875000000000058,189.80264186537892,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13684,0.0019908065,SPRINT_L+JUMP,Mario1-1,0,5.188628472222224,8.588263888888887,-0.5494791666666672,-0.5104166666666724,189.8118180932928,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13706,0.0019908065,LEFT,Mario1-1,0,5.1755642361111125,8.591041666666666,-0.7838541666666672,0.16666666666666097,189.82487629390724,-1,,,0.0015208064317703274,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13728,0.002242255,SPRINT_L+JUMP,Mario1-1,0,5.158550347222223,8.611180555555555,-1.020833333333334,1.2083333333333277,189.84184782820816,-1,,,0.0015208064317703274,0.0002514485354933107,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13750,0.0032961557,SPRINT_R,Mario1-1,0,5.145486111111112,8.648680555555554,-0.7838541666666673,2.2499999999999947,189.85483894106662,-1,,,0.0015208064317703274,0.001305349355233209,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13772,0.003388574,SPRINT_L+JUMP,Mario1-1,0,5.128472222222223,8.703541666666665,-1.020833333333334,3.2916666666666616,189.87175921713805,-1,,,0.0015208064317703274,0.0013977677905405485,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13794,0.0034367037,SPRINT_L+JUMP,Mario1-1,0,5.107508680555557,8.775763888888887,-1.2578125000000007,4.333333333333329,189.89262371492686,-1,,,0.0015208064317703274,0.0014458972413753707,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13816,0.003466195,SPRINT_L+JUMP,Mario1-1,0,5.082595486111113,8.865347222222221,-1.4947916666666674,5.374999999999996,189.91745224876695,-1,,,0.0015208064317703274,0.0014753886278210662,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13838,0.003663475,RIGHT+JUMP,Mario1-1,0,5.061588541666668,8.972291666666665,-1.2604166666666674,6.4166666666666625,189.93841347938775,-1,,,0.0015208064317703274,0.001672668550498891,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13860,0.0036366635,LEFT+JUMP,Mario1-1,0,5.036675347222224,9.09659722222222,-1.4947916666666674,7.4583333333333295,189.96334921284156,-1,,,0.0015035685896873541,0.001663094887372123,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13882,0.0037607884,RIGHT,Mario1-1,0,5.01566840277778,9.238263888888888,-1.2604166666666674,8.499999999999996,189.984481003381,-1,,,0.0015035685896873541,0.0017872197457197193,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13904,0.0037470555,LEFT,Mario1-1,0,4.9907552083333355,9.397291666666666,-1.4947916666666674,9.541666666666663,190.0096601411831,-1,,,0.0015096169710159368,0.0017674386721803486,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13926,0.0037305357,SPRINT_L+JUMP,Mario1-1,0,4.961892361111113,9.573680555555555,-1.7317708333333341,10.583333333333329,190.0385858272962,-1,,,0.0015096169710159368,0.0017509187587898725,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13948,0.0037169433,SPRINT_L+JUMP,Mario1-1,0,4.929079861111113,9.767430555555555,-1.9687500000000009,11.624999999999995,190.07106242400593,-1,,,0.0015096169710159368,0.00173732642056992,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13970,0.003794034,SPRINT_R+JUMP,Mario1-1,0,4.9002170138888905,9.978541666666665,-1.7317708333333341,12.66666666666666,190.09978419721207,-1,,,0.0015096169710159368,0.0018144170318674735,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13992,0.00076103845,LEFT+JUMP,Mario1-1,0,4.867447916666668,10.207013888888888,-1.9661458333333341,13.708333333333327,190.13266478033609,-1,,,0.0014923790395259817,0.0017986594009215496,0.0005,0.0,-0.003,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14014,0.0037470516,SPRINT_L,Mario1-1,0,4.830729166666668,10.452847222222221,-2.203125000000001,14.749999999999993,190.169810011706,-1,,,0.0014923790395259817,0.0017846726229386219,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14036,0.0038049698,RIGHT,Mario1-1,0,4.7979166666666675,10.716041666666666,-1.9687500000000009,15.791666666666659,190.20229529812553,-1,,,0.0014923790395259817,0.0018425907802077962,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14058,0.0037904733,LEFT+JUMP,Mario1-1,0,4.761197916666667,10.99659722222222,-2.203125000000001,16.833333333333325,190.23880211376584,-1,,,0.0014923790395259817,0.0018280942170682097,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14080,0.003747584,LEFT,Mario1-1,0,4.720572916666667,11.283055555555555,-2.437500000000001,17.1875,190.27963761687454,-1,,,0.0014751411080360431,0.0018024430572906043,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14102,0.003779538,RIGHT,Mario1-1,0,4.683854166666666,11.569513888888888,-2.203125000000001,17.1875,190.3166327023113,-1,,,0.0014751411080360431,0.0018343969427174903,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14124,0.003747584,LEFT+JUMP,Mario1-1,0,4.643229166666666,11.855972222222222,-2.437500000000001,17.1875,190.35682532048847,-1,,,0.0014751411080360431,0.0018024430572906043,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14146,0.0036990433,SPRINT_L+JUMP,Mario1-1,0,4.598654513888889,12.142430555555556,-2.6744791666666674,17.1875,190.4013987590023,-1,,,0.0014591129422187766,0.0017699303249994526,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14168,0.0036663464,SPRINT_L+JUMP,Mario1-1,0,4.550130208333333,12.42888888888889,-2.911458333333334,17.1875,190.450352715194,-1,,,0.0014591129422187766,0.001737233455696527,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14190,0.0036843333,IDLE+JUMP,Mario1-1,0,4.503776041666667,12.715347222222224,-2.7812500000000004,17.1875,190.49643663225666,-1,,,0.0014591129422187766,0.0017552203095805893,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14212,0.0019161089,LEFT+JUMP,Mario1-1,0,4.4535156250000005,13.001805555555558,-3.0156250000000004,17.1875,190.54648438355443,-1,,,0.0014461088776588527,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14234,0.0019161089,SPRINT_L,Mario1-1,0,4.399305555555556,13.0,-3.252604166666667,0.0,190.60069444444446,-1,,,0.0014461088776588527,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14256,0.001929113,SPRINT_L,Mario1-1,0,4.329296875000001,12.69763888888889,-4.200520833333334,-18.14166666666667,190.6709428634143,-1,,,0.0014591129422187766,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14278,0.001929113,LEFT,Mario1-1,0,4.255381944444445,12.4065625,-4.434895833333334,-17.464583333333337,190.74505133875996,-1,,,0.0014591129422187766,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14300,0.001929113,SPRINT_R,Mario1-1,0,4.185416666666668,12.126770833333333,-4.197916666666667,-16.787500000000005,190.81462544448158,-1,,,0.0014591129422187766,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14322,0.0019451411,SPRINT_L,Mario1-1,0,4.111501736111112,11.858263888888889,-4.434895833333334,-16.110416666666673,190.88855088393308,-1,,,0.0014751411080360431,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14344,0.0019451411,IDLE+JUMP,Mario1-1,0,4.039756944444446,11.5996875,-4.304687500000001,-15.51458333333334,190.9606626453064,-1,,,0.0014751411080360431,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14366,0.0019511895,IDLE,Mario1-1,0,3.970182291666668,11.352395833333333,-4.174479166666668,-14.837500000000006,191.0301427432394,-1,,,0.001481189489364626,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14388,0.0019511895,SPRINT_L,Mario1-1,0,3.8966579861111126,11.116388888888888,-4.411458333333335,-14.160416666666672,191.10337745641976,-1,,,0.001481189489364626,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14410,0.0019684273,LEFT+JUMP,Mario1-1,0,3.819227430555557,10.8903125,-4.645833333333335,-13.564583333333339,191.18080403533537,-1,,,0.0014984274208545644,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14432,0.0019684273,IDLE+JUMP,Mario1-1,0,3.7439670138888905,10.674166666666666,-4.515625000000002,-12.968750000000005,191.2563105388827,-1,,,0.0014984274208545644,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14454,0.0019684273,SPRINT_L+JUMP,Mario1-1,0,3.664756944444446,10.467951388888888,-4.752604166666669,-12.372916666666672,191.33581529246135,-1,,,0.0014984274208545644,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14476,0.0019684273,IDLE,Mario1-1,0,3.58771701388889,10.273020833333332,-4.622395833333336,-11.695833333333338,191.41247769759033,-1,,,0.0014984274208545644,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14498,0.0019684273,LEFT+JUMP,Mario1-1,0,3.5067708333333343,10.088020833333331,-4.856770833333336,-11.100000000000005,191.49324939627667,-1,,,0.0014984274208545644,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14520,0.0019856654,IDLE,Mario1-1,0,3.4279947916666678,9.914305555555554,-4.726562500000003,-10.422916666666671,191.5720243748536,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14542,0.0019856654,SPRINT_R,Mario1-1,0,3.353168402777779,9.751874999999998,-4.489583333333336,-9.745833333333337,191.6469922207747,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14564,0.0019856654,LEFT,Mario1-1,0,3.27443576388889,9.600729166666666,-4.723958333333336,-9.068750000000003,191.72597997885813,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14586,0.0019856654,SPRINT_L+JUMP,Mario1-1,0,3.1917534722222234,9.459513888888887,-4.960937500000003,-8.47291666666667,191.80879695434948,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14608,0.0019856654,RIGHT,Mario1-1,0,3.112977430555557,9.329583333333332,-4.726562500000003,-7.795833333333337,191.88730561384224,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14630,0.0019856654,IDLE,Mario1-1,0,3.036371527777779,9.210937499999998,-4.59635416666667,-7.118750000000004,191.96374436557093,-1,,,0.0015156653523445195,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14652,0.0019917137,RIGHT,Mario1-1,0,2.9636718750000015,9.103576388888888,-4.36197916666667,-6.441666666666671,192.03635605739086,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14674,0.0019917137,SPRINT_R+JUMP,Mario1-1,0,2.8949218750000014,9.007499999999999,-4.125000000000003,-5.764583333333338,192.10507827140424,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14696,0.0020089515,LEFT+JUMP,Mario1-1,0,2.8222656250000013,8.922708333333333,-4.359375000000003,-5.087500000000005,192.1777499179075,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14718,0.0020089515,SPRINT_L+JUMP,Mario1-1,0,2.7456597222222237,8.849201388888888,-4.59635416666667,-4.410416666666672,192.25439941875106,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14740,0.0020089515,RIGHT+JUMP,Mario1-1,0,2.672960069444446,8.786979166666665,-4.36197916666667,-3.7333333333333383,192.32715790112672,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
