step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,event,cause,gradient,coins,kills,win,time,death,grid_player_mean,grid_player_std,grid_player_min,grid_player_max,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
300,-0.0025,RUN+RIGHT,0,0,6.279513888888887,12.402187500000002,1.458333333333332,-5.9062499999999964,29.93746063823558,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
304,-0.0025,RIGHT,0,0,6.311631944444442,12.314166666666669,1.927083333333332,-5.2812499999999964,29.916292637344668,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
308,-0.0025,IDLE,0,0,6.341579861111109,12.236562500000002,1.7968749999999987,-4.6562499999999964,29.896243024019864,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
312,-0.0025,RUN+RIGHT+JUMP,0,0,6.381944444444442,12.169375000000002,2.4218749999999987,-4.0312499999999964,29.864743474247362,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
316,-0.0025,LEFT+JUMP,0,0,6.414496527777775,12.112604166666669,1.9531249999999987,-3.4062499999999964,29.839803318217275,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320,-0.0025,RIGHT,0,0,6.454861111111108,12.066250000000002,2.4218749999999987,-2.7812499999999964,29.805865547342098,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
324,-0.0025,RUN+RIGHT,0,0,6.505642361111108,12.030312500000003,3.0468749999999987,-2.1562499999999964,29.76030160093039,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
328,-0.0025,RUN+RIGHT,0,0,6.566840277777775,12.00479166666667,3.6718749999999987,-1.5312499999999964,29.70307359282168,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,-0.6603982,JUMP,0,0,6.625868055555553,11.989687500000002,3.541666666666665,-0.9062499999999964,29.646622637954696,,,-0.6598981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
336,-0.0025,IDLE,0,0,6.682725694444442,11.985000000000003,3.4114583333333317,-0.28124999999999645,29.590924245572122,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
340,-0.0025,LEFT+JUMP,0,0,6.731770833333331,11.99072916666667,2.9427083333333317,0.34375000000000355,29.541555327496464,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
344,0.65739816,RUN+LEFT,0,0,6.778645833333331,12.013819444444447,2.8124999999999982,1.3854166666666703,29.491984923962928,,,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
348,-0.0025,RUN+RIGHT,0,0,6.835937499999998,12.054270833333335,3.4374999999999982,2.427083333333337,29.429769284868513,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,-0.0025,IDLE,0,0,6.891059027777776,12.112083333333336,3.3072916666666647,3.4687500000000036,29.367436737503365,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
356,-0.0025,LEFT+JUMP,0,0,6.938368055555554,12.187256944444448,2.8385416666666647,4.5104166666666705,29.31067145054922,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
360,-0.0025,LEFT,0,0,6.977864583333331,12.27979166666667,2.3697916666666647,5.5520833333333375,29.259601743474576,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
364,1.9731827,RIGHT,0,0,7.025173611111109,12.389687500000003,2.8385416666666647,6.593750000000004,29.19888560568551,,,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
368,-0.0025,RUN+LEFT,0,0,7.070312499999998,12.516944444444448,2.7083333333333313,7.635416666666671,29.138608320418165,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
372,-0.0025,RUN+LEFT+JUMP,0,0,7.113281249999998,12.661562500000004,2.578124999999998,8.677083333333337,29.078990441262018,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
376,-0.0025,RUN+RIGHT+JUMP,0,0,7.166666666666665,12.82354166666667,3.203124999999998,9.718750000000004,29.007774796673285,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
380,0.6573922,RUN+RIGHT,0,0,7.230468749999998,13.002881944444448,3.828124999999998,10.76041666666667,28.925225063664822,,,0.6578922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
384,-0.0025,RIGHT,0,0,7.302083333333331,13.199583333333337,4.296874999999998,11.802083333333336,28.83422886976326,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
388,-0.0025,IDLE,0,0,7.371527777777776,13.397500000000003,4.166666666666665,11.875,28.746520276870896,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
392,-0.0025,LEFT+JUMP,0,0,7.4331597222222205,13.595416666666669,3.697916666666665,11.875,28.667863269923192,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
396,-0.0025,LEFT+JUMP,0,0,7.486979166666665,13.793333333333335,3.229166666666665,11.875,28.598282025672077,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
400,-0.0025,LEFT+JUMP,0,0,7.53298611111111,13.99125,2.760416666666665,11.875,28.537798729276457,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
404,0.65739816,IDLE,0,0,7.576822916666665,14.189166666666667,2.6302083333333317,11.875,28.4808025320853,,,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,-0.0025,JUMP,0,0,7.618489583333332,14.387083333333333,2.4999999999999982,11.875,28.427304369302583,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
412,-0.0025,LEFT+JUMP,0,0,7.652343749999999,14.584999999999999,2.0312499999999982,11.875,28.382949809140065,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
416,-0.0025,LEFT+JUMP,0,0,7.678385416666666,14.782916666666665,1.5624999999999982,11.875,28.347753781334372,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,-0.0025,IDLE,0,0,7.702256944444444,14.980833333333331,1.432291666666665,11.875,28.3160901738338,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
424,0.6573922,JUMP,0,0,7.723958333333333,15.178749999999997,1.3020833333333317,11.875,28.287965354503132,,,0.6578922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,-0.0025,IDLE,0,0,7.743489583333333,15.376666666666663,1.1718749999999984,11.875,28.263384888785637,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
432,-0.0025,JUMP,0,0,7.760850694444444,15.57458333333333,1.0416666666666652,11.875,28.24235352872945,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
436,-0.0025,RIGHT+JUMP,0,0,7.7860243055555545,15.772499999999996,1.5104166666666652,11.875,28.214892888981556,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
440,-0.0025,RUN+LEFT+JUMP,0,0,7.809027777777777,15.970416666666662,1.380208333333332,11.875,28.19098774444975,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
444,0.65739816,LEFT,0,0,7.824218749999999,16.0,0.9114583333333319,0.0,28.17578125,,,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
448,-0.6603982,RUN+LEFT+JUMP,0,0,7.828124999999999,15.723372395833334,0.23437499999999856,-16.59765625,28.17323310958492,,,-0.6598981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
452,-0.0025,RUN+RIGHT+JUMP,0,0,7.842447916666666,15.455911458333334,0.8593749999999986,-16.04765625,28.16280830575677,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
456,-0.0025,RIGHT+JUMP,0,0,7.864583333333333,15.1976171875,1.3281249999999987,-15.497656249999999,28.146855760186426,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
460,-0.6603922,RUN+RIGHT,0,0,7.897135416666666,14.949739583333335,1.9531249999999987,-14.872656249999999,28.122482904821688,,,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
464,-0.0025,IDLE,0,0,7.927517361111111,14.712278645833335,1.8229166666666654,-14.247656249999999,28.102001846784773,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
468,-0.0025,RIGHT+JUMP,0,0,7.965711805555555,14.483984375000002,2.291666666666665,-13.697656249999998,28.075249205383933,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
472,1.9731827,RUN+RIGHT,0,0,8.014322916666666,14.266106770833336,2.916666666666665,-13.072656249999998,28.039338571777307,,,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
476,-0.0025,RIGHT,0,0,8.070746527777777,14.058645833333335,3.385416666666665,-12.447656249999998,27.99664364733871,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
480,-0.6603922,RUN+LEFT,0,0,8.124999999999998,13.861601562500002,3.2552083333333317,-11.822656249999998,27.956902061521454,,,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
484,-0.0025,LEFT,0,0,8.17144097222222,13.674973958333336,2.7864583333333317,-11.197656249999998,27.92551599625225,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
488,-0.0025,IDLE,0,0,8.215711805555554,13.498763020833335,2.6562499999999982,-10.572656249999998,27.89664597936275,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
492,-0.0025,LEFT+JUMP,0,0,8.252170138888888,13.331718750000002,2.1874999999999982,-10.022656249999997,27.87582800259521,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
496,-0.0025,RUN+RIGHT,0,0,8.299045138888888,13.175091145833335,2.8124999999999982,-9.397656249999997,27.844622645165522,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
500,-0.0025,RIGHT+JUMP,0,0,8.353732638888888,13.027630208333335,3.2812499999999982,-8.847656249999996,27.805594422354115,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
504,-1.3182905,JUMP,0,0,8.406249999999998,12.889335937500002,3.1510416666666647,-8.297656249999996,27.76853020907353,,,-1.3177904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
508,-0.0025,RIGHT+JUMP,0,0,8.466579861111109,12.760208333333335,3.6197916666666647,-7.747656249999995,27.72337415589912,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
512,-0.0025,JUMP,0,0,8.52473958333333,12.641497395833335,3.4895833333333313,-7.122656249999995,27.67976652188101,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
516,-0.0025,RIGHT,0,0,8.590711805555552,12.533203125000002,3.9583333333333313,-6.497656249999995,27.627662946739118,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
520,-0.0025,LEFT,0,0,8.648871527777773,12.435325520833334,3.4895833333333313,-5.872656249999995,27.582442474270252,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
524,-0.0025,RUN+RIGHT,0,0,8.717447916666663,12.347864583333335,4.114583333333331,-5.247656249999995,27.525910362447,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
528,-0.0025,RIGHT,0,0,8.793836805555552,12.270820312500001,4.583333333333331,-4.622656249999995,27.46055529126107,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
532,-0.0025,RUN+RIGHT,0,0,8.880642361111107,12.204192708333334,5.208333333333331,-3.997656249999995,27.38371252663581,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
536,-0.0025,LEFT+JUMP,0,0,8.959635416666663,12.147981770833335,4.739583333333331,-3.372656249999995,27.31335499782881,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
540,2.631075,RIGHT,0,0,9.046440972222218,12.102187500000001,5.208333333333331,-2.747656249999995,27.233936302875087,,,2.631574869155884,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
544,-0.0025,LEFT,0,0,9.125434027777773,12.066809895833334,4.739583333333331,-2.122656249999995,27.160859349270222,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
548,-0.0025,LEFT,0,0,9.196614583333329,12.041848958333334,4.270833333333331,-1.497656249999995,27.094066314656914,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
552,-0.0025,RIGHT,0,0,9.275607638888884,12.027304687500001,4.739583333333331,-0.872656249999995,27.018057944948104,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
556,-0.0025,RUN+RIGHT,0,0,9.365017361111105,12.023177083333334,5.364583333333331,-0.24765624999999503,26.930232466216065,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
560,-0.0025,LEFT,0,0,9.446614583333327,12.029466145833334,4.895833333333331,0.377343750000005,26.848601754525873,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
564,-0.0025,RUN+LEFT+JUMP,0,0,9.52604166666666,12.053116319444445,4.765624999999998,1.4190104166666717,26.766553020942116,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
568,-0.0025,LEFT,0,0,9.597656249999995,12.094127604166667,4.296874999999998,2.4606770833333385,26.689690793744635,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
572,-0.0025,IDLE,0,0,9.66710069444444,12.1525,4.166666666666665,3.502343750000005,26.612494097444692,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
576,-0.0025,LEFT,0,0,9.728732638888884,12.228233506944445,3.697916666666665,4.544010416666672,26.54064263044734,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
580,-0.0025,RIGHT+JUMP,0,0,9.798177083333329,12.321328125,4.166666666666665,5.585677083333339,26.458801010633017,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
584,-0.0025,LEFT,0,0,9.859809027777773,12.431783854166667,3.697916666666665,6.627343750000006,26.38260317951271,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
588,-0.0025,RUN+RIGHT+JUMP,0,0,9.931857638888884,12.559600694444445,4.322916666666665,7.669010416666673,26.294189349375706,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
592,2.6310809,RUN+RIGHT+JUMP,0,0,10.014322916666663,12.704778645833334,4.947916666666665,8.710677083333339,26.19377592582313,,,2.6315808296203613,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
596,-0.0025,IDLE,0,0,10.094618055555552,12.867317708333335,4.817708333333332,9.752343750000005,26.09410876094584,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
600,-0.0025,RIGHT,0,0,10.182725694444441,13.047217881944446,5.286458333333332,10.794010416666671,25.98558398044977,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
604,-0.0025,RIGHT+JUMP,0,0,10.27864583333333,13.244479166666668,5.755208333333332,11.835677083333337,25.86853214293449,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
608,-0.0025,LEFT,0,0,10.36675347222222,13.442395833333334,5.286458333333332,11.875,25.760525356195323,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
